"","A1B1C1D1E1F1","A2B1C1D1E1F1","A3B1C1D1E1F1","A1B2C1D1E1F1","A2B2C1D1E1F1","A3B2C1D1E1F1","A1B1C1D2E1F1","A2B1C1D2E1F1","A3B1C1D2E1F1","A1B2C1D2E1F1","A2B2C1D2E1F1","A3B2C1D2E1F1","A1B1C1D3E1F1","A2B1C1D3E1F1","A3B1C1D3E1F1","A1B2C1D3E1F1","A2B2C1D3E1F1","A3B2C1D3E1F1","A1B1C1D1E2F1","A2B1C1D1E2F1","A3B1C1D1E2F1","A1B2C1D1E2F1","A2B2C1D1E2F1","A3B2C1D1E2F1","A1B1C1D2E2F1","A2B1C1D2E2F1","A3B1C1D2E2F1","A1B2C1D2E2F1","A2B2C1D2E2F1","A3B2C1D2E2F1","A1B1C1D3E2F1","A2B1C1D3E2F1","A3B1C1D3E2F1","A1B2C1D3E2F1","A2B2C1D3E2F1","A3B2C1D3E2F1","A1B1C1D1E3F1","A2B1C1D1E3F1","A3B1C1D1E3F1","A1B2C1D1E3F1","A2B2C1D1E3F1","A3B2C1D1E3F1","A1B1C1D2E3F1","A2B1C1D2E3F1","A3B1C1D2E3F1","A1B2C1D2E3F1","A2B2C1D2E3F1","A3B2C1D2E3F1","A1B1C1D3E3F1","A2B1C1D3E3F1","A3B1C1D3E3F1","A1B2C1D3E3F1","A2B2C1D3E3F1","A3B2C1D3E3F1","A1B1C1D1E1F2","A2B1C1D1E1F2","A3B1C1D1E1F2","A1B2C1D1E1F2","A2B2C1D1E1F2","A3B2C1D1E1F2","A1B1C1D2E1F2","A2B1C1D2E1F2","A3B1C1D2E1F2","A1B2C1D2E1F2","A2B2C1D2E1F2","A3B2C1D2E1F2","A1B1C1D3E1F2","A2B1C1D3E1F2","A3B1C1D3E1F2","A1B2C1D3E1F2","A2B2C1D3E1F2","A3B2C1D3E1F2","A1B1C1D1E2F2","A2B1C1D1E2F2","A3B1C1D1E2F2","A1B2C1D1E2F2","A2B2C1D1E2F2","A3B2C1D1E2F2","A1B1C1D2E2F2","A2B1C1D2E2F2","A3B1C1D2E2F2","A1B2C1D2E2F2","A2B2C1D2E2F2","A3B2C1D2E2F2","A1B1C1D3E2F2","A2B1C1D3E2F2","A3B1C1D3E2F2","A1B2C1D3E2F2","A2B2C1D3E2F2","A3B2C1D3E2F2","A1B1C1D1E3F2","A2B1C1D1E3F2","A3B1C1D1E3F2","A1B2C1D1E3F2","A2B2C1D1E3F2","A3B2C1D1E3F2","A1B1C1D2E3F2","A2B1C1D2E3F2","A3B1C1D2E3F2","A1B2C1D2E3F2","A2B2C1D2E3F2","A3B2C1D2E3F2","A1B1C1D3E3F2","A2B1C1D3E3F2","A3B1C1D3E3F2","A1B2C1D3E3F2","A2B2C1D3E3F2","A3B2C1D3E3F2","A1B1C1D1E1F3","A2B1C1D1E1F3","A3B1C1D1E1F3","A1B2C1D1E1F3","A2B2C1D1E1F3","A3B2C1D1E1F3","A1B1C1D2E1F3","A2B1C1D2E1F3","A3B1C1D2E1F3","A1B2C1D2E1F3","A2B2C1D2E1F3","A3B2C1D2E1F3","A1B1C1D3E1F3","A2B1C1D3E1F3","A3B1C1D3E1F3","A1B2C1D3E1F3","A2B2C1D3E1F3","A3B2C1D3E1F3","A1B1C1D1E2F3","A2B1C1D1E2F3","A3B1C1D1E2F3","A1B2C1D1E2F3","A2B2C1D1E2F3","A3B2C1D1E2F3","A1B1C1D2E2F3","A2B1C1D2E2F3","A3B1C1D2E2F3","A1B2C1D2E2F3","A2B2C1D2E2F3","A3B2C1D2E2F3","A1B1C1D3E2F3","A2B1C1D3E2F3","A3B1C1D3E2F3","A1B2C1D3E2F3","A2B2C1D3E2F3","A3B2C1D3E2F3","A1B1C1D1E3F3","A2B1C1D1E3F3","A3B1C1D1E3F3","A1B2C1D1E3F3","A2B2C1D1E3F3","A3B2C1D1E3F3","A1B1C1D2E3F3","A2B1C1D2E3F3","A3B1C1D2E3F3","A1B2C1D2E3F3","A2B2C1D2E3F3","A3B2C1D2E3F3","A1B1C1D3E3F3","A2B1C1D3E3F3","A3B1C1D3E3F3","A1B2C1D3E3F3","A2B2C1D3E3F3","A3B2C1D3E3F3","A1B1C2D1E1F1","A2B1C2D1E1F1","A3B1C2D1E1F1","A1B2C2D1E1F1","A2B2C2D1E1F1","A3B2C2D1E1F1","A1B1C2D2E1F1","A2B1C2D2E1F1","A3B1C2D2E1F1","A1B2C2D2E1F1","A2B2C2D2E1F1","A3B2C2D2E1F1","A1B1C2D3E1F1","A2B1C2D3E1F1","A3B1C2D3E1F1","A1B2C2D3E1F1","A2B2C2D3E1F1","A3B2C2D3E1F1","A1B1C2D1E1F2","A2B1C2D1E1F2","A3B1C2D1E1F2","A1B2C2D1E1F2","A2B2C2D1E1F2","A3B2C2D1E1F2","A1B1C2D2E1F2","A2B1C2D2E1F2","A3B1C2D2E1F2","A1B2C2D2E1F2","A2B2C2D2E1F2","A3B2C2D2E1F2","A1B1C2D3E1F2","A2B1C2D3E1F2","A3B1C2D3E1F2","A1B2C2D3E1F2","A2B2C2D3E1F2","A3B2C2D3E1F2","A1B1C2D1E1F3","A2B1C2D1E1F3","A3B1C2D1E1F3","A1B2C2D1E1F3","A2B2C2D1E1F3","A3B2C2D1E1F3","A1B1C2D2E1F3","A2B1C2D2E1F3","A3B1C2D2E1F3","A1B2C2D2E1F3","A2B2C2D2E1F3","A3B2C2D2E1F3","A1B1C2D3E1F3","A2B1C2D3E1F3","A3B1C2D3E1F3","A1B2C2D3E1F3","A2B2C2D3E1F3","A3B2C2D3E1F3"
"S52",0.167830847630891,0.294041181355258,0.49406569237077,0.216678538976615,0.12454925909838,0.598690527251269,0.216299655668407,0.167239705389016,0.471225767423003,0.218589172153929,0.153513240828248,0.203585451314958,0.204293811781202,0.165935493769952,0.392198808028547,0.237843701721148,0.0617037659999705,0.312286613998086,0.185418235814332,0.227868338661401,2.49969659960377,0.212247632299361,0.150789669765699,0.94225757947799,0.183420602177093,0.258042172949393,0.608492964585431,0.182338741512967,0.224318237839256,0.22868495195217,0.179103277890902,0.154965431429321,0.651755734815206,0.194275442850644,0.11861479132683,1.77393927849532,0.172260603281635,0.228315070656326,2.80120902138004,0.198259726484097,0.299917575648068,0.599227069484612,0.172260603281635,0.228315070656326,2.80120902138004,0.178771581054255,0.289661602368188,0.285933052162865,0.172260603281635,0.228315070656326,2.80120902138004,0.205953315446019,0.138369932663866,5.331897217253,0.185595692993354,0.291576377014416,10.1786507698415,0.168047831841123,0.290418229884373,0.962071469242266,0.216299655668407,0.167239705389016,0.471225767423003,0.174538954152844,0.293347082568992,0.654885803372749,0.222814836204954,0.1827625246838,0.386684686638805,0.160081105752438,0.290734764202918,1.00287880516843,0.152535388526355,0.276636637767544,1.57373177262434,0.145093397728912,0.236881837874316,1.18686760460664,0.186842483045194,0.25150379294237,1.00703565220631,0.174421406479543,0.16353836029135,0.180987652318498,0.191274057291467,0.236020842428344,0.313580957427622,0.169855501343842,0.285515824347366,0.544908475096167,0.172260603281635,0.228315070656326,2.80120902138004,0.138047130658662,0.311359470878721,7.56005064414461,0.172260603281635,0.228315070656326,2.80120902138004,0.166139583720623,0.288553315549377,17.4892207111449,0.172260603281635,0.228315070656326,2.80120902138004,0.178446724628606,0.290215365705541,0.785436742593993,0.167830847630891,0.294041181355258,0.49406569237077,0.216678538976615,0.12454925909838,0.598690527251269,0.216299655668407,0.167239705389016,0.471225767423003,0.218589172153929,0.153513240828248,0.203585451314958,0.204293811781202,0.165935493769952,0.392198808028547,0.237843701721148,0.0617037659999705,0.312286613998086,0.185418235814332,0.227868338661401,2.49969659960377,0.212247632299361,0.150789669765699,0.94225757947799,0.183420602177093,0.258042172949393,0.608492964585431,0.182338741512967,0.224318237839256,0.22868495195217,0.179103277890902,0.154965431429321,0.651755734815206,0.194275442850644,0.11861479132683,1.77393927849532,0.172260603281635,0.228315070656326,2.80120902138004,0.198259726484097,0.299917575648068,0.599227069484612,0.172260603281635,0.228315070656326,2.80120902138004,0.178771581054255,0.289661602368188,0.285933052162865,0.172260603281635,0.228315070656326,2.80120902138004,0.205953315446019,0.138369932663866,5.331897217253,0.21397280584731,0.227683319936547,0.620198755276214,0.180172601900651,0.262258986806529,1.49247441443274,0.19887086491857,0.156848332212775,0.281040089723816,0.177071087292345,0.24357181361972,0.349431327019386,0.205398187174617,0.171692070177295,2.04503431097494,0.1631016972339,0.169841311621245,0.230171187153644,0.186968349911617,0.293805547087863,0.485222053149865,0.146503700491033,0.228635322900553,9.52526801390865,0.199356217155227,0.24805265274117,0.474463456368532,0.177071087292345,0.24357181361972,0.349431327019386,0.205656397866201,0.243291050112961,0.51624340451167,0.170944103924305,0.240230509202822,0.422195827631149,0.21397280584731,0.227683319936547,0.620198755276214,0.180172601900651,0.262258986806529,1.49247441443274,0.19887086491857,0.156848332212775,0.281040089723816,0.177071087292345,0.24357181361972,0.349431327019386,0.205398187174617,0.171692070177295,2.04503431097494,0.1631016972339,0.169841311621245,0.230171187153644
"NIC4",0.214905367540765,0.271502930288976,0.729790681938117,0.210973972094823,0.242806156334117,0.36714122576977,0.210187651257389,0.166605014499561,0.309314912200162,0.231374518125757,0.22381232018537,0.264224376755784,0.207719789633077,0.159338738206178,0.223594049480996,0.239251898823844,0.233806937935082,0.844860717660185,0.153093232818156,0.220780331756515,2.33491030592019,0.186143281897374,0.238052831272873,0.322513708135079,0.16715941265456,0.265850758244189,0.384756780750693,0.179107159854639,0.214364578533233,0.239444184640316,0.17920627656727,0.173899711626022,0.271014113493069,0.185088059092065,0.237787286196798,0.322880183594078,0.0998212950969872,0.155627236221416,2.9271162725039,0.164752814209253,0.255072004443153,0.334602419941737,0.0998212950969872,0.155627236221416,2.9271162725039,0.140223459740475,0.217466837610047,0.324036237808318,0.0998212950969872,0.155627236221416,2.9271162725039,0.184268743342609,0.138454417977922,0.242805947185355,0.17673155122743,0.242253285124964,3.14933557796291,0.180694918348554,0.309166764085115,2.68732759422451,0.210187651257389,0.166605014499561,0.309314912200162,0.230945774374384,0.283080667194927,0.368713424809783,0.19163717785376,0.188341771723998,0.410004503060115,0.229962068195801,0.27193585925277,0.433071634438913,0.11757823883144,0.217099761372624,1.65916483114045,0.123006843164832,0.301042679481555,1.30841931246352,0.153331259626128,0.258472060465256,0.504036630416283,0.183175397850552,0.176479530661249,0.221901662768885,0.187004199987618,0.259138685444855,0.401272411316295,0.224497027623621,0.256978264952993,0.945726270490841,0.0998212950969872,0.155627236221416,2.9271162725039,0.121050936180521,0.223345077781858,18.8054481047042,0.0998212950969872,0.155627236221416,2.9271162725039,0.181507685761229,0.267175809005098,5.36078339111778,0.0998212950969872,0.155627236221416,2.9271162725039,0.213886241954217,0.280145945380411,0.459717635360296,0.214905367540765,0.271502930288976,0.729790681938117,0.210973972094823,0.242806156334117,0.36714122576977,0.210187651257389,0.166605014499561,0.309314912200162,0.231374518125757,0.22381232018537,0.264224376755784,0.207719789633077,0.159338738206178,0.223594049480996,0.239251898823844,0.233806937935082,0.844860717660185,0.153093232818156,0.220780331756515,2.33491030592019,0.186143281897374,0.238052831272873,0.322513708135079,0.16715941265456,0.265850758244189,0.384756780750693,0.179107159854639,0.214364578533233,0.239444184640316,0.17920627656727,0.173899711626022,0.271014113493069,0.185088059092065,0.237787286196798,0.322880183594078,0.0998212950969872,0.155627236221416,2.9271162725039,0.164752814209253,0.255072004443153,0.334602419941737,0.0998212950969872,0.155627236221416,2.9271162725039,0.140223459740475,0.217466837610047,0.324036237808318,0.0998212950969872,0.155627236221416,2.9271162725039,0.184268743342609,0.138454417977922,0.242805947185355,0.254502033979622,0.219717663756988,0.747892472414285,0.131935801107186,0.216244314073853,0.30070558853039,0.243878680554844,0.175108929506331,0.364053173934315,0.153531276790502,0.234204369898785,0.35556848409482,0.20592879490989,0.180723937492639,3.31953059968768,0.127115124799872,0.154232160725459,0.279164710153881,0.261144480064464,0.309444357904556,0.508647410440674,0.107454306771427,0.177589296888889,2.73782511610362,0.209657703672105,0.259792956462717,0.483653569080258,0.153531276790502,0.234204369898785,0.35556848409482,0.207878243717548,0.250029223639601,0.431787009868859,0.146072909424924,0.225556944057412,0.32192550766197,0.254502033979622,0.219717663756988,0.747892472414285,0.131935801107186,0.216244314073853,0.30070558853039,0.243878680554844,0.175108929506331,0.364053173934315,0.153531276790502,0.234204369898785,0.35556848409482,0.20592879490989,0.180723937492639,3.31953059968768,0.127115124799872,0.154232160725459,0.279164710153881
"NIC23",0.139402082330667,0.274589726891724,0.931386460980759,0.15265807807494,0.166125996744102,1.12798857156597,0.179529440130712,0.234809542915587,0.718213427490599,0.185196016251641,0.164420075636716,0.214994083613811,0.1733271177413,0.215583554692183,0.71275783318668,0.186821261006078,0.0877416053567431,0.128815797845712,0.127165292654277,0.262305182157001,4.95642306977463,0.16573992803771,0.276940019927695,0.294103491067451,0.170970059353802,0.277344365125349,0.617051979036294,0.092956471113023,0.235936636628553,0.250541899209398,0.131387677237552,0.22382620133188,1.88021628646295,0.124054907492542,0.13221215931703,0.237576404849092,0.178595898598826,0.242754348799441,1.84837157640672,0.15203733792416,0.268706610017652,0.567837239306297,0.178595898598826,0.242754348799441,1.84837157640672,0.121810237130261,0.220740760834171,0.233932366798163,0.178595898598826,0.242754348799441,1.84837157640672,0.147267802996,0.0882177607750618,0.226095280929718,0.107892349176784,0.311460332689121,2.38471576222191,0.0965257974954193,0.253247987361097,0.872864094760449,0.179529440130712,0.234809542915587,0.718213427490599,0.0798549272060994,0.227352632089125,0.60124006083738,0.164504615010038,0.251669327933226,0.516907627236677,0.115756983281775,0.262549714035533,0.673499676263766,0.168705377307618,0.246845742256881,4.24561633867492,0.0783429231749132,0.258869369233199,5.14953915931492,0.142783607477047,0.239216855371471,0.983031134498868,0.0960276037685543,0.226392551505811,0.267614451558383,0.156044332541362,0.250545254432976,1.31478329893182,0.11284794602945,0.300284890127699,0.764636192435574,0.178595898598826,0.242754348799441,1.84837157640672,0.137956427284981,0.311460332689121,0.951639403537916,0.178595898598826,0.242754348799441,1.84837157640672,0.118338641525768,0.252476396909714,0.599137700413425,0.178595898598826,0.242754348799441,1.84837157640672,0.12468797336689,0.250275378143148,0.500630840414235,0.139402082330667,0.274589726891724,0.931386460980759,0.15265807807494,0.166125996744102,1.12798857156597,0.179529440130712,0.234809542915587,0.718213427490599,0.185196016251641,0.164420075636716,0.214994083613811,0.1733271177413,0.215583554692183,0.71275783318668,0.186821261006078,0.0877416053567431,0.128815797845712,0.127165292654277,0.262305182157001,4.95642306977463,0.16573992803771,0.276940019927695,0.294103491067451,0.170970059353802,0.277344365125349,0.617051979036294,0.092956471113023,0.235936636628553,0.250541899209398,0.131387677237552,0.22382620133188,1.88021628646295,0.124054907492542,0.13221215931703,0.237576404849092,0.178595898598826,0.242754348799441,1.84837157640672,0.15203733792416,0.268706610017652,0.567837239306297,0.178595898598826,0.242754348799441,1.84837157640672,0.121810237130261,0.220740760834171,0.233932366798163,0.178595898598826,0.242754348799441,1.84837157640672,0.147267802996,0.0882177607750618,0.226095280929718,0.154646767634418,0.21798911703056,1.02650834461949,0.134298995280905,0.2512761243222,0.457681892836358,0.145821579099026,0.208898462772259,0.380098460055626,0.100709953730599,0.228150537323739,0.498835328675866,0.146359307332794,0.216110208831191,1.7757796798602,0.0693772673624343,0.187640015692639,0.380067977857643,0.166130729131637,0.247898671640172,0.74805990844594,0.149096962302806,0.287971720399139,0.853604966295222,0.1126312690205,0.249656292075974,0.654857189422179,0.100709953730599,0.228150537323739,0.498835328675866,0.129295243187233,0.246895321409626,0.598301881570072,0.0861004327657862,0.233294141660364,0.441107268341873,0.154646767634418,0.21798911703056,1.02650834461949,0.134298995280905,0.2512761243222,0.457681892836358,0.145821579099026,0.208898462772259,0.380098460055626,0.100709953730599,0.228150537323739,0.498835328675866,0.146359307332794,0.216110208831191,1.7757796798602,0.0693772673624343,0.187640015692639,0.380067977857643
"NIC24",0.145705977279935,0.210735712842654,0.623227080112522,0.148167473677882,0.212753580258986,0.426624467801135,0.168229110636714,0.143813837246168,0.360381468754297,0.17890514548593,0.165019900847388,0.168878122630037,0.174151785595729,0.128321228901697,0.29109018569074,0.19706046657078,0.165253069307466,0.813073186467672,0.131140705676001,0.268094794989252,1.24822163572005,0.128040721691045,0.227395809865919,0.269791467853242,0.145988168719895,0.208864089553511,0.537827472677797,0.11994653978186,0.206519201560471,0.21473274934794,0.155348742718019,0.207522183691469,0.319738087817189,0.133852723127226,0.183323466837782,0.297257142083547,0.142505177764673,0.234582455670598,1.86077030978469,0.113400355931175,0.283822220149338,0.357161765958068,0.142505177764673,0.234582455670598,1.86077030978469,0.082664265318204,0.249233757021132,0.261850835126514,0.142505177764673,0.234582455670598,1.86077030978469,0.112803148328445,0.158643499154578,0.291669424468535,0.117969736777119,0.213054683034793,2.54497593469198,0.102620348348984,0.181738760591059,0.855185043120772,0.168229110636714,0.143813837246168,0.360381468754297,0.116563659154672,0.294669833416583,0.295633744333748,0.152427677048906,0.143627030722016,0.360238898341582,0.130423234283093,0.198007285103376,0.427306842915479,0.130672136552774,0.252495117429279,2.12464734699734,0.085051692097931,0.227676758049437,1.58939098188378,0.120252068762979,0.236090697259651,0.577859254397103,0.151655559410377,0.227949886667479,0.295984281707954,0.155388144982108,0.214324740977681,0.279941276608203,0.121072936196229,0.195524354271048,0.439969820797054,0.142505177764673,0.234582455670598,1.86077030978469,0.0658215166427246,0.24288213687412,1.00728884878833,0.142505177764673,0.234582455670598,1.86077030978469,0.111194938153113,0.220455910242708,0.449529591948771,0.142505177764673,0.234582455670598,1.86077030978469,0.143455423434506,0.21175236828645,0.281343319219401,0.145705977279935,0.210735712842654,0.623227080112522,0.148167473677882,0.212753580258986,0.426624467801135,0.168229110636714,0.143813837246168,0.360381468754297,0.17890514548593,0.165019900847388,0.168878122630037,0.174151785595729,0.128321228901697,0.29109018569074,0.19706046657078,0.165253069307466,0.813073186467672,0.131140705676001,0.268094794989252,1.24822163572005,0.128040721691045,0.227395809865919,0.269791467853242,0.145988168719895,0.208864089553511,0.537827472677797,0.11994653978186,0.206519201560471,0.21473274934794,0.155348742718019,0.207522183691469,0.319738087817189,0.133852723127226,0.183323466837782,0.297257142083547,0.142505177764673,0.234582455670598,1.86077030978469,0.113400355931175,0.283822220149338,0.357161765958068,0.142505177764673,0.234582455670598,1.86077030978469,0.082664265318204,0.249233757021132,0.261850835126514,0.142505177764673,0.234582455670598,1.86077030978469,0.112803148328445,0.158643499154578,0.291669424468535,0.181239543312945,0.248105132387808,0.663754992146025,0.111045501779548,0.197193670301815,0.374693822289647,0.19517080356542,0.21084854280426,0.334986179438466,0.114249989913361,0.204056039320142,0.270964241202636,0.175116667547111,0.208451617799398,0.726811038785823,0.0925490419318529,0.160133762554815,0.23928994178706,0.173967193350281,0.237590189692753,0.353041284916122,0.11935062165625,0.205212273821696,0.660423445852413,0.171641184621548,0.207336110124639,0.302339871475766,0.114249989913361,0.204056039320142,0.270964241202636,0.180056650840196,0.204799820623299,0.279193548232756,0.104195282483758,0.203065520235732,0.235575630164412,0.181239543312945,0.248105132387808,0.663754992146025,0.111045501779548,0.197193670301815,0.374693822289647,0.19517080356542,0.21084854280426,0.334986179438466,0.114249989913361,0.204056039320142,0.270964241202636,0.175116667547111,0.208451617799398,0.726811038785823,0.0925490419318529,0.160133762554815,0.23928994178706
"NIC25",0.152369590187355,0.224544760621998,0.768126453279629,0.163130506277964,0.174106093851143,0.719033498172522,0.254884626934292,0.173333557012686,0.374208898163722,0.198795958988954,0.179751315559056,0.320554126242352,0.284535759832452,0.165818680489723,0.524209835197165,0.205116358975575,0.186893322285738,0.756989716354255,0.171582200913333,0.256159951721849,2.62589705278095,0.163625998646551,0.218917428396552,0.309901273589182,0.191532226431748,0.22895821454617,1.25113842423922,0.0813945423123995,0.177527762319927,0.218809616327381,0.179555608100418,0.173137805611517,0.804664021879483,0.134708775379298,0.171111159006112,0.337025811222645,0.353154554100141,0.256562154599639,4.13665644889728,0.138382389715083,0.226587451599763,0.893671962163622,0.353154554100141,0.256562154599639,4.13665644889728,0.123375140195069,0.191644731959477,0.383879453247397,0.353154554100141,0.256562154599639,4.13665644889728,0.141153058133571,0.166371777308928,0.202761355187133,0.176925298286088,0.263375432674631,2.17627995749185,0.178183545227413,0.164567853178523,1.04292242544845,0.254884626934292,0.173333557012686,0.374208898163722,0.156045292724724,0.252778068299057,21.0870112901843,0.249010906432579,0.193296125756611,0.424373718926538,0.128077745359356,0.257225372154731,0.711175215254091,0.249605164666593,0.268740788587093,4.62470719655491,0.110602409761948,0.238492536275819,0.892928282323817,0.172165901006829,0.260830124336442,1.59438214046043,0.119058954358426,0.169764344842649,0.492994590043047,0.191553216288717,0.253597766548202,0.348794947390752,0.120608615219472,0.239043296243316,1.01263091984778,0.353154554100141,0.256562154599639,4.13665644889728,0.126728423555746,0.268740788587093,15.3187659289448,0.353154554100141,0.256562154599639,4.13665644889728,0.119552958066782,0.268740788587093,4.27119451200053,0.353154554100141,0.256562154599639,4.13665644889728,0.12764774085753,0.244494949790791,0.354984490241185,0.152369590187355,0.224544760621998,0.768126453279629,0.163130506277964,0.174106093851143,0.719033498172522,0.254884626934292,0.173333557012686,0.374208898163722,0.198795958988954,0.179751315559056,0.320554126242352,0.284535759832452,0.165818680489723,0.524209835197165,0.205116358975575,0.186893322285738,0.756989716354255,0.171582200913333,0.256159951721849,2.62589705278095,0.163625998646551,0.218917428396552,0.309901273589182,0.191532226431748,0.22895821454617,1.25113842423922,0.0813945423123995,0.177527762319927,0.218809616327381,0.179555608100418,0.173137805611517,0.804664021879483,0.134708775379298,0.171111159006112,0.337025811222645,0.353154554100141,0.256562154599639,4.13665644889728,0.138382389715083,0.226587451599763,0.893671962163622,0.353154554100141,0.256562154599639,4.13665644889728,0.123375140195069,0.191644731959477,0.383879453247397,0.353154554100141,0.256562154599639,4.13665644889728,0.141153058133571,0.166371777308928,0.202761355187133,0.250990418241753,0.204983280003265,2.28447889721255,0.126855582836868,0.250284642424936,2.43115917790426,0.275328964380076,0.175028949311265,0.811459757864254,0.137189006131703,0.215738197419243,0.340221711433264,0.258798007094529,0.184101035854868,14.3782080481224,0.102454302242732,0.151713924299419,0.452085005847806,0.24113847348727,0.268173536301941,0.495176666317913,0.180997939628913,0.253327168635165,3.44041650727151,0.241244657574549,0.255146359171346,0.529945793171844,0.137189006131703,0.215738197419243,0.340221711433264,0.25094477975427,0.23464619536659,0.42188033489502,0.13458273274445,0.206966791061134,0.321402560020864,0.250990418241753,0.204983280003265,2.28447889721255,0.126855582836868,0.250284642424936,2.43115917790426,0.275328964380076,0.175028949311265,0.811459757864254,0.137189006131703,0.215738197419243,0.340221711433264,0.258798007094529,0.184101035854868,14.3782080481224,0.102454302242732,0.151713924299419,0.452085005847806
