"","values","cell_types","models","cols"
"264",0.153235266550199,"Macro/mono Lineage","MuSiC_wGrouping","uncorrected_gdwoOthers"
"265",0.0366464880693098,"Bcells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"266",0.0418492835780155,"CD4 Tcells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"267",0.0924108592093645,"Regulatory CD4 Tcells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"268",0.109582637294882,"CD8 Tcells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"269",0.0173680162241748,"Proliferative Tcells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"270",0.0674387811988432,"NK cells","MuSiC_wGrouping","uncorrected_gdwoOthers"
"271",0.21109321466182,"Cancer cells","Scaden","uncorrected_gd"
"272",0.301609629726871,"Stromal cells","Scaden","uncorrected_gd"
"273",0.0863031798982181,"Macro/mono Lineage","Scaden","uncorrected_gd"
"274",0.00385186106295606,"Bcells","Scaden","uncorrected_gd"
"275",0.0439726658320411,"CD4 Tcells","Scaden","uncorrected_gd"
"276",0.00877841900081465,"Regulatory CD4 Tcells","Scaden","uncorrected_gd"
"277",0.0213251215333565,"CD8 Tcells","Scaden","uncorrected_gd"
"278",0.0631234658314539,"Proliferative Tcells","Scaden","uncorrected_gd"
"279",0.00451129579753754,"NK cells","Scaden","uncorrected_gd"
"280",0.231121458314512,"Cancer cells","Scaden","uncorrected_gdwoOthers"
"281",0.295590795579347,"Stromal cells","Scaden","uncorrected_gdwoOthers"
"282",0.0922637226825236,"Macro/mono Lineage","Scaden","uncorrected_gdwoOthers"
"283",0.00409963688585859,"Bcells","Scaden","uncorrected_gdwoOthers"
"284",0.0473134065755863,"CD4 Tcells","Scaden","uncorrected_gdwoOthers"
"285",0.00946147548619983,"Regulatory CD4 Tcells","Scaden","uncorrected_gdwoOthers"
"286",0.0232841286017125,"CD8 Tcells","Scaden","uncorrected_gdwoOthers"
"287",0.0630255589258182,"Proliferative Tcells","Scaden","uncorrected_gdwoOthers"
"288",0.00470958244273087,"NK cells","Scaden","uncorrected_gdwoOthers"
"289",0.56134772852912,"Cancer cells","SCDC","uncorrected_gd"
"290",0.511358361498915,"Stromal cells","SCDC","uncorrected_gd"
"291",0.0765475344850046,"Macro/mono Lineage","SCDC","uncorrected_gd"
"292",0.00422675222354473,"Bcells","SCDC","uncorrected_gd"
"293",0.0441609019534661,"CD4 Tcells","SCDC","uncorrected_gd"
"294",0.00960896599112213,"Regulatory CD4 Tcells","SCDC","uncorrected_gd"
"295",0.0223889277091139,"CD8 Tcells","SCDC","uncorrected_gd"
"296",0.225464205840205,"Proliferative Tcells","SCDC","uncorrected_gd"
"297",0.00475716895576284,"NK cells","SCDC","uncorrected_gd"
"298",0.590892000930051,"Cancer cells","SCDC","uncorrected_gdwoOthers"
"299",0.504468450577608,"Stromal cells","SCDC","uncorrected_gdwoOthers"
"300",0.0802624117117068,"Macro/mono Lineage","SCDC","uncorrected_gdwoOthers"
"301",0.0045844294643717,"Bcells","SCDC","uncorrected_gdwoOthers"
"302",0.04749965883081,"CD4 Tcells","SCDC","uncorrected_gdwoOthers"
"303",0.0102903695826728,"Regulatory CD4 Tcells","SCDC","uncorrected_gdwoOthers"
"304",0.0243284014647083,"CD8 Tcells","SCDC","uncorrected_gdwoOthers"
"305",0.225358313447,"Proliferative Tcells","SCDC","uncorrected_gdwoOthers"
"306",0.00499416941866234,"NK cells","SCDC","uncorrected_gdwoOthers"
"307",0.521039501182173,"Cancer cells","BisqueRNA","correctedBefore_woProl_gd"
"308",0.132617720661648,"Stromal cells","BisqueRNA","correctedBefore_woProl_gd"
"309",0.0896045872736794,"Macro/mono Lineage","BisqueRNA","correctedBefore_woProl_gd"
"310",0.109388685909561,"Bcells","BisqueRNA","correctedBefore_woProl_gd"
"311",0.147680284489452,"CD4 Tcells","BisqueRNA","correctedBefore_woProl_gd"
"312",0.13695213602776,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_woProl_gd"
"313",0.113436308153795,"CD8 Tcells","BisqueRNA","correctedBefore_woProl_gd"
"314",0.0985400587068402,"NK cells","BisqueRNA","correctedBefore_woProl_gd"
"315",0.550488938380508,"Cancer cells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"316",0.131223766195502,"Stromal cells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"317",0.0881500216610945,"Macro/mono Lineage","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"318",0.109252876752767,"Bcells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"319",0.14600453819747,"CD4 Tcells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"320",0.136631340721928,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"321",0.111548585947095,"CD8 Tcells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"322",0.0983708334028116,"NK cells","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"323",0.553175481141532,"Cancer cells","BSeqSC","correctedBefore_woProl_gd"
"324",0.273029399870834,"Stromal cells","BSeqSC","correctedBefore_woProl_gd"
"325",0.0720708601524159,"Macro/mono Lineage","BSeqSC","correctedBefore_woProl_gd"
"326",0.295124117954411,"Bcells","BSeqSC","correctedBefore_woProl_gd"
"327",0.142771245381294,"CD4 Tcells","BSeqSC","correctedBefore_woProl_gd"
"328",0.174865750303042,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_woProl_gd"
"329",0.0498025548120285,"CD8 Tcells","BSeqSC","correctedBefore_woProl_gd"
"330",0.0743076827864311,"NK cells","BSeqSC","correctedBefore_woProl_gd"
"331",0.582401012841505,"Cancer cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"332",0.268932199903868,"Stromal cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"333",0.074503835425582,"Macro/mono Lineage","BSeqSC","correctedBefore_woProl_gdwoOthers"
"334",0.294938210270855,"Bcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"335",0.142084675717068,"CD4 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"336",0.174472220092183,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"337",0.050313653367179,"CD8 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"338",0.0742050440394323,"NK cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"339",0.237481303828219,"Cancer cells","CIBERSORTx","correctedBefore_woProl_gd"
"340",0.277690361496061,"Stromal cells","CIBERSORTx","correctedBefore_woProl_gd"
"341",0.0759852834645203,"Macro/mono Lineage","CIBERSORTx","correctedBefore_woProl_gd"
"342",0.0705529889082809,"Bcells","CIBERSORTx","correctedBefore_woProl_gd"
"343",0.0315022432585851,"CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"344",0.00934310132677717,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"345",0.0142073997256338,"CD8 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"346",0.00475716895576284,"NK cells","CIBERSORTx","correctedBefore_woProl_gd"
"347",0.256958884444338,"Cancer cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"348",0.272722000484384,"Stromal cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"349",0.0812000653455533,"Macro/mono Lineage","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"350",0.0703120465040833,"Bcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"351",0.0347430928009152,"CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"352",0.0100141042067012,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"353",0.0158226663175346,"CD8 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"354",0.00499416941866234,"NK cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"355",0.287760879417541,"Cancer cells","DigitalDLSorter","correctedBefore_woProl_gd"
"356",0.272420338102437,"Stromal cells","DigitalDLSorter","correctedBefore_woProl_gd"
"357",0.0719217947414239,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_woProl_gd"
"358",0.0156590537552057,"Bcells","DigitalDLSorter","correctedBefore_woProl_gd"
"359",0.0305292640741013,"CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"360",0.0114825713519818,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"361",0.0256911399445905,"CD8 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"362",0.0169927112408596,"NK cells","DigitalDLSorter","correctedBefore_woProl_gd"
"363",0.293677790925786,"Cancer cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"364",0.270018721672585,"Stromal cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"365",0.0759310216410273,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"366",0.0155439277624621,"Bcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"367",0.0335795662948083,"CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"368",0.0113362998073507,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"369",0.0250893704142576,"CD8 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"370",0.016867359536151,"NK cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"371",0.669878703070528,"Cancer cells","MOMF","correctedBefore_woProl_gd"
"372",0.15946948995799,"Stromal cells","MOMF","correctedBefore_woProl_gd"
"373",0.0624686213180771,"Macro/mono Lineage","MOMF","correctedBefore_woProl_gd"
"374",0.190600534164275,"Bcells","MOMF","correctedBefore_woProl_gd"
"375",0.0441609019534661,"CD4 Tcells","MOMF","correctedBefore_woProl_gd"
"376",0.159881131314579,"Regulatory CD4 Tcells","MOMF","correctedBefore_woProl_gd"
"377",0.0223889277091139,"CD8 Tcells","MOMF","correctedBefore_woProl_gd"
"378",0.524228642135928,"NK cells","MOMF","correctedBefore_woProl_gd"
"379",0.698418981156978,"Cancer cells","MOMF","correctedBefore_woProl_gdwoOthers"
"380",0.161922255849835,"Stromal cells","MOMF","correctedBefore_woProl_gdwoOthers"
"381",0.0682574905949681,"Macro/mono Lineage","MOMF","correctedBefore_woProl_gdwoOthers"
"382",0.190410962418653,"Bcells","MOMF","correctedBefore_woProl_gdwoOthers"
"383",0.04749965883081,"CD4 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"384",0.159500576681648,"Regulatory CD4 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"385",0.0243284014647083,"CD8 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"386",0.524045732174317,"NK cells","MOMF","correctedBefore_woProl_gdwoOthers"
"387",0.612186675134035,"Cancer cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"388",0.148166514157663,"Stromal cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"389",0.0675218899835966,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_woProl_gd"
"390",0.0896167862843522,"Bcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"391",0.157063093195602,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"392",0.142174748167195,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"393",0.169956728539819,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"394",0.186903224621657,"NK cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"395",0.640860533413599,"Cancer cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"396",0.154021357611988,"Stromal cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"397",0.0715023769310273,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"398",0.0893988651664551,"Bcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"399",0.155061435884463,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"400",0.141640163214483,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"401",0.169017164277714,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"402",0.18672785823478,"NK cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"403",0.155382591117037,"Cancer cells","Scaden","correctedBefore_woProl_gd"
"404",0.187692877488075,"Stromal cells","Scaden","correctedBefore_woProl_gd"
"405",0.0871855708168678,"Macro/mono Lineage","Scaden","correctedBefore_woProl_gd"
"406",0.00580917658474454,"Bcells","Scaden","correctedBefore_woProl_gd"
"407",0.0438811934076285,"CD4 Tcells","Scaden","correctedBefore_woProl_gd"
"408",0.00833606159074155,"Regulatory CD4 Tcells","Scaden","correctedBefore_woProl_gd"
"409",0.0219334646811808,"CD8 Tcells","Scaden","correctedBefore_woProl_gd"
"410",0.00461929996985915,"NK cells","Scaden","correctedBefore_woProl_gd"
"411",0.147236800151587,"Cancer cells","Scaden","correctedBefore_woProl_gdwoOthers"
"412",0.18302193807311,"Stromal cells","Scaden","correctedBefore_woProl_gdwoOthers"
"413",0.0931446256839705,"Macro/mono Lineage","Scaden","correctedBefore_woProl_gdwoOthers"
"414",0.00593245368244204,"Bcells","Scaden","correctedBefore_woProl_gdwoOthers"
"415",0.0472223069887882,"CD4 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"416",0.00900635623453101,"Regulatory CD4 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"417",0.0238823898068271,"CD8 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"418",0.00482810884169946,"NK cells","Scaden","correctedBefore_woProl_gdwoOthers"
"419",0.603950407330806,"Cancer cells","SCDC","correctedBefore_woProl_gd"
"420",0.553520899544377,"Stromal cells","SCDC","correctedBefore_woProl_gd"
"421",0.0863909934548593,"Macro/mono Lineage","SCDC","correctedBefore_woProl_gd"
"422",0.0050407141805385,"Bcells","SCDC","correctedBefore_woProl_gd"
"423",0.0441609019534661,"CD4 Tcells","SCDC","correctedBefore_woProl_gd"
"424",0.0996886067898794,"Regulatory CD4 Tcells","SCDC","correctedBefore_woProl_gd"
"425",0.0183836660173334,"CD8 Tcells","SCDC","correctedBefore_woProl_gd"
"426",0.0505851341134514,"NK cells","SCDC","correctedBefore_woProl_gd"
"427",0.633243724395468,"Cancer cells","SCDC","correctedBefore_woProl_gdwoOthers"
"428",0.546987631692018,"Stromal cells","SCDC","correctedBefore_woProl_gdwoOthers"
"429",0.0845614984790464,"Macro/mono Lineage","SCDC","correctedBefore_woProl_gdwoOthers"
"430",0.00532735275319489,"Bcells","SCDC","correctedBefore_woProl_gdwoOthers"
"431",0.04749965883081,"CD4 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"432",0.0991041499713959,"Regulatory CD4 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"433",0.0170704913370228,"CD8 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"434",0.0504221653075201,"NK cells","SCDC","correctedBefore_woProl_gdwoOthers"
"435",0.53023680751737,"Cancer cells","BisqueRNA","correctedBefore_gd"
"436",0.115659099556197,"Stromal cells","BisqueRNA","correctedBefore_gd"
"437",0.0841873114178513,"Macro/mono Lineage","BisqueRNA","correctedBefore_gd"
"438",0.104187117162163,"Bcells","BisqueRNA","correctedBefore_gd"
"439",0.136844917687383,"CD4 Tcells","BisqueRNA","correctedBefore_gd"
"440",0.129913311432774,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_gd"
"441",0.10400936459104,"CD8 Tcells","BisqueRNA","correctedBefore_gd"
"442",0.101074335153471,"Proliferative Tcells","BisqueRNA","correctedBefore_gd"
"443",0.089743301002957,"NK cells","BisqueRNA","correctedBefore_gd"
"444",0.559607063730784,"Cancer cells","BisqueRNA","correctedBefore_gdwoOthers"
"445",0.114882571768169,"Stromal cells","BisqueRNA","correctedBefore_gdwoOthers"
"446",0.0830799146447827,"Macro/mono Lineage","BisqueRNA","correctedBefore_gdwoOthers"
"447",0.104045173803049,"Bcells","BisqueRNA","correctedBefore_gdwoOthers"
"448",0.135426896761131,"CD4 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"449",0.129573858560695,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"450",0.102254248847664,"CD8 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"451",0.101009676708921,"Proliferative Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"452",0.0895680641132248,"NK cells","BisqueRNA","correctedBefore_gdwoOthers"
"453",0.599874326668043,"Cancer cells","BSeqSC","correctedBefore_gd"
"454",0.148123711596582,"Stromal cells","BSeqSC","correctedBefore_gd"
"455",0.0587054912154578,"Macro/mono Lineage","BSeqSC","correctedBefore_gd"
"456",0.20661524985415,"Bcells","BSeqSC","correctedBefore_gd"
"457",0.0607253649713316,"CD4 Tcells","BSeqSC","correctedBefore_gd"
"458",0.0550326990104734,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_gd"
"459",0.0223889277091139,"CD8 Tcells","BSeqSC","correctedBefore_gd"
"460",0.51763093907882,"Proliferative Tcells","BSeqSC","correctedBefore_gd"
"461",0.00475716895576284,"NK cells","BSeqSC","correctedBefore_gd"
"462",0.628953856348182,"Cancer cells","BSeqSC","correctedBefore_gdwoOthers"
"463",0.145939577677675,"Stromal cells","BSeqSC","correctedBefore_gdwoOthers"
"464",0.0627015353922336,"Macro/mono Lineage","BSeqSC","correctedBefore_gdwoOthers"
"465",0.206451877772453,"Bcells","BSeqSC","correctedBefore_gdwoOthers"
"466",0.0625923413786751,"CD4 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"467",0.0549577242523709,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"468",0.0243284014647083,"CD8 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"469",0.517527690997006,"Proliferative Tcells","BSeqSC","correctedBefore_gdwoOthers"
"470",0.00499416941866234,"NK cells","BSeqSC","correctedBefore_gdwoOthers"
"471",0.203849701164976,"Cancer cells","CIBERSORTx","correctedBefore_gd"
"472",0.218017808817512,"Stromal cells","CIBERSORTx","correctedBefore_gd"
"473",0.0794338746185759,"Macro/mono Lineage","CIBERSORTx","correctedBefore_gd"
"474",0.057893826264583,"Bcells","CIBERSORTx","correctedBefore_gd"
"475",0.0341947332358645,"CD4 Tcells","CIBERSORTx","correctedBefore_gd"
"476",0.00990265985012908,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_gd"
"477",0.0223889277091139,"CD8 Tcells","CIBERSORTx","correctedBefore_gd"
"478",0.09299089092597,"Proliferative Tcells","CIBERSORTx","correctedBefore_gd"
"479",0.00461655436226367,"NK cells","CIBERSORTx","correctedBefore_gd"
"480",0.224983579913308,"Cancer cells","CIBERSORTx","correctedBefore_gdwoOthers"
"481",0.213570748625718,"Stromal cells","CIBERSORTx","correctedBefore_gdwoOthers"
"482",0.085008377545005,"Macro/mono Lineage","CIBERSORTx","correctedBefore_gdwoOthers"
"483",0.0576440639457877,"Bcells","CIBERSORTx","correctedBefore_gdwoOthers"
"484",0.0375163693425503,"CD4 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"485",0.0104504394121838,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"486",0.0243284014647083,"CD8 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"487",0.0928874722367689,"Proliferative Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"488",0.00482722628225157,"NK cells","CIBERSORTx","correctedBefore_gdwoOthers"
"489",0.286861226509982,"Cancer cells","DigitalDLSorter","correctedBefore_gd"
"490",0.291734032948888,"Stromal cells","DigitalDLSorter","correctedBefore_gd"
"491",0.0726522042907489,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_gd"
"492",0.0132553885721988,"Bcells","DigitalDLSorter","correctedBefore_gd"
"493",0.0343820341537607,"CD4 Tcells","DigitalDLSorter","correctedBefore_gd"
"494",0.00785202169179439,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_gd"
"495",0.0143049355938228,"CD8 Tcells","DigitalDLSorter","correctedBefore_gd"
"496",0.0587062492454757,"Proliferative Tcells","DigitalDLSorter","correctedBefore_gd"
"497",0.0102094946486547,"NK cells","DigitalDLSorter","correctedBefore_gd"
"498",0.296504002601745,"Cancer cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"499",0.2885433024442,"Stromal cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"500",0.0780486130899466,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_gdwoOthers"
"501",0.0131467243007815,"Bcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"502",0.0376844026544016,"CD4 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"503",0.00791439072369891,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"504",0.0154351479618415,"CD8 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"505",0.0585332036588919,"Proliferative Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"506",0.0101277408190612,"NK cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"507",0.669878703070528,"Cancer cells","MOMF","correctedBefore_gd"
"508",0.0972132638178631,"Stromal cells","MOMF","correctedBefore_gd"
"509",0.0707091600879638,"Macro/mono Lineage","MOMF","correctedBefore_gd"
"510",0.163571942079078,"Bcells","MOMF","correctedBefore_gd"
"511",0.0441609019534661,"CD4 Tcells","MOMF","correctedBefore_gd"
"512",0.00960896599112213,"Regulatory CD4 Tcells","MOMF","correctedBefore_gd"
"513",0.200757388716954,"CD8 Tcells","MOMF","correctedBefore_gd"
"514",0.111554622244476,"Proliferative Tcells","MOMF","correctedBefore_gd"
"515",0.583318982190844,"NK cells","MOMF","correctedBefore_gd"
